,opportunity id,annee_cir,siren
8638,0062000000bQJlQ,2014.0,498124767
10009,0062000000edESz,2015.0,498124767
15217,0062000000jyCKy,2016.0,498124767
23504,0060O00000vu0e4,2018.0,498124767
25696,0060X00000cRhXE,2019.0,498124767
6794,0062000000bSe5d,2014.0,391325065
7964,0062000000bPcb8,2014.0,450538947
11279,0062000000ftoBH,2015.0,391325065
12664,0062000000jnYuc,2016.0,391325065
17790,0060O00000nXEXG,2017.0,391325065
19940,0060O00000stAoB,2018.0,391325065
28467,0060X00000cR0mr,2019.0,441451770
31131,0060X00000mdeWR,2020.0,441451770
14912,0060O00000nWx3j,2016.0,507401834
16314,0060O00000nX6kr,2017.0,800901068
5396,0062000000R86F6,2013.0,512653700
6760,0062000000R86Gn,2014.0,512653700
9449,0062000000dxOKU,2015.0,507542686
9530,0062000000hvJ9m,2015.0,520475609
11613,0062000000fhNmi,2015.0,509710901
15545,0062000000jxz4w,2017.0,507542686
26373,0060X00000hNSmt,2019.0,507542686
31409,0066700000peJrT,2020.0,752157628
14175,0060X00000cQn16,2016.0,817867641
16084,0060X00000cQn0r,2017.0,817867641
22396,0060O00000wgZ8T,2018.0,817867641
24842,0060X00000hP6ea,2019.0,817867641
29825,0060X00000mdjLV,2020.0,817867641
20533,0060O00000rbXmt,2018.0,834255440
9205,0062000000bRXPb,2014.0,791978372
7952,0062000000ecLBg,2014.0,528854193
26977,0060X00000cUCgU,2019.0,532861234
8378,0062000000ftVd5,2014.0,527955983
9563,0062000000cNc4N,2015.0,531662716
10184,0062000000hPuUb,2015.0,527955983
10430,0062000000fffb8,2015.0,790680086
10436,0062000000gZwVy,2015.0,531949766
14793,0062000000iVViU,2016.0,528364813
16242,0062000000jnS1I,2017.0,528364813
16338,0060O00000lowhX,2017.0,531949766
20738,0060O00000uiYOp,2018.0,487705998
22688,0060O00000stP7y,2018.0,528364813
22802,0060O00000uhXqE,2018.0,531949766
24879,0060X00000cSt6S,2019.0,528364813
28381,0060X00000hO0iL,2019.0,824816193
30615,0060X00000mdjJM,2020.0,824816193
31965,0060X00000mVDQp,2020.0,528364813
7254,0062000000ZQmZm,2014.0,324925106
9246,0062000000gYhAt,2015.0,324925106
3454,0066700000r4hTc,2021.0,447807124
20560,0060O00000uhzYQ,2018.0,433968054
27734,0060X00000eZqMF,2019.0,433968054
9973,0062000000eaKFm,2015.0,499468577
5894,0062000000VHUey,2013.0,402591549
8050,0062000000ZPdGF,2014.0,402591549
10727,0062000000f7AiJ,2015.0,402591549
14654,0062000000ldX3x,2016.0,402591549
17177,0060O00000nXNuw,2017.0,402591549
21369,0060O00000uhXwv,2018.0,402591549
27759,0060X00000cStt0,2019.0,402591549
30174,0060X00000mVDLy,2020.0,402591549
17150,0060O00000nWW6L,2017.0,180089013
28617,0060X00000mD1BV,2020.0,428822852
22161,0060O00000tc8Ey,2018.0,322602087
10758,0062000000dvb74,2015.0,410251144
26118,0060X00000cQOsM,2019.0,187500038
17228,0060O00000pl6ZR,2017.0,302891114
18351,0060O00000nWpvG,2017.0,452092620
13585,0062000000iuNoe,2016.0,320342264
11956,0062000000f7rI8,2015.0,775641657
25489,0060O00000vs8Ob,2019.0,439073339
17252,0060O00000rbaPO,2017.0,194508552
17234,0060O00000nXPzW,2017.0,219300100
12354,0060O00000mHSdw,2016.0,424761419
25974,0060X00000kPzRu,2019.0,196901920
494,0066700000r4NCZ,2020.0,562104539
6870,0062000000dwd1h,2014.0,808602205
11530,0062000000dyRnz,2015.0,808602205
15363,0060O00000nWlyc,2017.0,802184663
24173,0060O00000ss5P0,2019.0,802184663
19463,0060O00000ssGUl,2018.0,196924377
26184,0060X00000iutSf,2019.0,193509361
14404,0060O00000mr0Wx,2016.0,381066281
12185,0060O00000vuwO3,2016.0,784778029
17156,0060O00000vuwNo,2017.0,784778029
19325,0060O00000uirbC,2018.0,784778029
26022,0060X00000cSslK,2019.0,784778029
28557,0060X00000mVDrE,2020.0,784778029
11086,0062000000cNlo1,2015.0,302421193
12239,0060O00000lo5SH,2016.0,302421193
19433,0060O00000ul2zq,2018.0,302421193
26190,0060X00000cSsg5,2019.0,302421193
28635,0060X00000mVDUI,2020.0,302421193
19373,0060O00000sAmT8,2018.0,783707052
26052,0060X00000kPzvw,2019.0,792237463
17210,0060O00000nWpIx,2017.0,775680135
19487,0060X00000cQXyJ,2018.0,752535476
26256,0060X00000hPCF0,2019.0,752535476
9919,0062000000fhOSj,2015.0,433313475
23478,0060O00000nEi45,2018.0,433313475
6575,0062000000bQS9a,2014.0,381112465
17416,0060O00000nWzRG,2017.0,381112465
19642,0060X00000aslfo,2018.0,381112465
26239,0060X00000ivDk6,2019.0,348939513
5106,0062000000F1uR2,2013.0,775688229
17222,0060O00000nWRKC,2017.0,775688229
19379,0060O00000rbfEV,2018.0,775688229
31773,0060X00000lp7zW,2020.0,343850988
7742,0062000000bSM9a,2014.0,519029565
9374,0062000000ecdwX,2015.0,519029565
13874,0062000000jnZ6d,2016.0,519029565
15360,0060O00000nXPG3,2017.0,519029565
21734,0060O00000tc0Xk,2018.0,519029565
24135,0060X00000cSsW0,2019.0,519029565
23287,0060O00000tciEI,2018.0,542089644
19273,0060O00000mrzUP,2017.0,332523836
21536,0060O00000rbfCn,2018.0,399354505
17434,0060O00000pm8y6,2017.0,489661504
15505,0060O00000nEpkZ,2017.0,339202731
11074,0062000000gunVA,2015.0,312495096
26112,0060X00000kPzQX,2019.0,197534936
26735,0060X00000e61at,2019.0,800523664
15890,0060O00000nEiaH,2017.0,130002082
13446,0062000000iVLwE,2016.0,480048107
30514,0066700000oPtkT,2020.0,810214692
7546,0062000000dFmds,2014.0,342088085
12004,0062000000bQyjC,2015.0,313125353
6883,0062000000a3Xti,2014.0,430296012
32007,0060X00000kho9n,2020.0,399374370
8324,0062000000arA4h,2014.0,399333194
4254,0062000000RkTcJ,2013.0,432668820
12179,0060O00000lowZq,2016.0,183000033
17144,0060O00000nEeAk,2017.0,200039857
19313,0060O00000ssF03,2018.0,200040277
26058,0060X00000j8PnF,2019.0,959504739
26220,0060X00000kR1pG,2019.0,312409030
5690,0062000000X73ZF,2013.0,399430693
7420,0062000000ZPCOV,2014.0,399430693
10313,0062000000fto87,2015.0,399430693
14444,0060O00000mruLA,2016.0,399430693
16619,0060O00000nXEXK,2017.0,399430693
17174,0060O00000nFIzL,2017.0,130014228
26040,0060X00000hOgPH,2019.0,130014228
11038,0062000000fgFK4,2015.0,351526512
28575,0060X00000hPoJE,2020.0,351526512
26010,0060X00000kgLdm,2019.0,784280802
26226,0060X00000e5euh,2019.0,200000685
5082,0062000000UdT5f,2013.0,783707060
6234,0062000000ZPCQI,2014.0,783707060
11020,0062000000jz61h,2015.0,783707060
19493,0060X00000cQK4I,2018.0,130018310
8668,0062000000a5KZ0,2014.0,784179665
19391,0060O00000vur5Z,2018.0,777739160
26154,0060X00000kPzSJ,2019.0,196901870
28611,0060X00000hOpr7,2020.0,194200945
26166,0060X00000hOpgl,2019.0,197601651
33385,0066700000rMQad,2021.0,814913869
28696,0060X00000llJx0,2020.0,813487899
31912,0060X00000m7f8z,2020.0,308365576
33152,0066700000ra35v,2021.0,813487899
7266,0062000000fhHDp,2014.0,352998827
16643,0060O00000plYKC,2017.0,310865910
20901,0060O00000ujDN2,2018.0,310865910
26160,0060X00000kRHMK,2019.0,193500972
33424,0060X00000m7d4Q,2021.0,511373300
33230,0060X00000l9IFQ,2021.0,538388919
6591,0062000000UcZVf,2014.0,775675796
10543,0062000000ec5Wj,2015.0,775675796
21759,0060O00000pn1fO,2018.0,775675796
25136,0060X00000ivEWM,2019.0,823280664
30197,0060X00000mdiNT,2020.0,823280664
8808,0062000000Sguvt,2014.0,335035366
15670,0060O00000nEwis,2017.0,335035366
21964,0060O00000stC3Y,2018.0,335035366
6335,0062000000ZQfsG,2014.0,350372934
12195,0060O00000mqqnp,2016.0,562021097
17164,0060O00000nXOyx,2017.0,562021097
19318,0060O00000stOZh,2018.0,562021097
26732,0060X00000cStjU,2019.0,562021097
28555,0060X00000mVDt3,2020.0,562021097
28569,0060X00000eaC06,2020.0,780915823
20413,0060O00000nRirO,2018.0,790066070
14311,0062000000dxUCA,2016.0,808134191
16929,0062000000iUde5,2017.0,808134191
23353,0060O00000stPA3,2018.0,808134191
25631,0060X00000cStqg,2019.0,808134191
31934,0060X00000mVCwH,2020.0,808134191
5586,0062000000R7GDo,2013.0,302636303
11597,0062000000gZ5Tt,2015.0,302636303
10471,0062000000PwkSN,2015.0,418814059
33487,0066700000qrpLa,2022.0,808578801
26130,0060X00000kgK5o,2019.0,194401006
20453,0060O00000ujH1j,2018.0,450092614
28501,0060X00000cRMil,2019.0,389180423
28547,0060X00000mVCY5,2020.0,389180423
7540,0062000000Yvddu,2014.0,304464415
14480,0062000000iUdd7,2016.0,304464415
4316,0062000000TbZG8,2013.0,341013878
26028,0060X00000e5uH9,2019.0,783706997
28581,0066700000ntvXv,2020.0,786116723
28647,0066700000oPz5Z,2020.0,402850226
32316,0066700000nuL5b,2020.0,502801764
21985,0060O00000vw5YS,2018.0,751793068
5688,0062000000VGxDH,2013.0,394465892
4374,0062000000Sg6rk,2013.0,622006377
11576,0062000000ffY5b,2015.0,950516047
13144,0062000000gaXIT,2016.0,950516047
15821,0060O00000nXsKj,2017.0,443643523
26607,0060X00000l6rki,2019.0,443643523
6777,0062000000ZR3W6,2014.0,331302794
12654,0062000000gZ3HE,2016.0,331302794
17647,0060O00000msOgv,2017.0,331302794
23229,0060O00000vvuO1,2018.0,808486732
26034,0060X00000hOgFy,2019.0,196500482
27244,0060X00000cUAvu,2019.0,819225723
31415,0066700000r4AA4,2020.0,807437595
26148,0060X00000hOpTn,2019.0,130002884
26124,0060X00000hOluU,2019.0,199115684
26076,0060X00000kgK5U,2019.0,784616989
30251,0066700000p2Lx9,2020.0,854068392
5428,0062000000Si0KE,2013.0,450327374
25980,0060X00000kgK4q,2019.0,191333400
26082,0060X00000leI01,2019.0,197534316
26106,0060X00000kgK6X,2019.0,514005123
11044,0060O00000vvBGO,2015.0,311349138
12086,0060O00000vvLYS,2015.0,789730744
12197,0060O00000vvBGE,2016.0,311349138
12530,0060O00000vvLYI,2016.0,789730744
17198,0060O00000vvBG4,2017.0,311349138
18749,0060O00000vvLYD,2017.0,789730744
19186,0060O00000sASZZ,2017.0,315963108
19349,0060O00000rb1zG,2018.0,311349138
21199,0060X00000jCw5h,2018.0,789730744
26088,0060X00000cSs6D,2019.0,311349138
28563,0066700000oQ73B,2020.0,775563455
28587,0060X00000mdirS,2020.0,311349138
13214,0060O00000mHyHI,2016.0,786218974
19168,0060O00000nEfkI,2017.0,786218974
22369,0060O00000stOls,2018.0,786218974
28161,0060X00000cSst4,2019.0,786218974
30940,0060X00000mdiQe,2020.0,786218974
17138,0060O00000nWn1S,2017.0,255704900
16529,0060O00000mGu1U,2017.0,487761439
15547,0060O00000plfb1,2017.0,784668642
24367,0060X00000bjX7g,2019.0,780704771
32763,0060X00000eaCAz,2020.0,780704771
8508,0062000000bTGlr,2014.0,784544967
10632,0062000000WXIDZ,2015.0,784544967
19499,0060X00000e68Ub,2018.0,391101581
26274,0060X00000btzoT,2019.0,391101581
28671,0060X00000mdeVn,2020.0,391101581
28527,0066700000ofAGO,2020.0,381395680
13726,0060O00000mqquP,2016.0,353344567
27977,0060X00000hOukL,2019.0,513381434
26172,0060X00000hOpuL,2019.0,195903380
24504,0060X00000eCES3,2019.0,441600004
7935,0062000000f6zEG,2014.0,439538323
30268,0060X00000n3uxh,2020.0,778297085
27646,0060X00000ea9UG,2019.0,312479769
26446,0060X00000e547K,2019.0,823248703
4447,0062000000VFVot,2013.0,502220478
20002,0060O00000ssVW0,2018.0,417993599
8253,0062000000apKNL,2014.0,407875434
9315,0062000000gaz01,2015.0,407875434
21628,0060O00000rdy5p,2018.0,407875434
29015,0066700000nndzE,2020.0,407875434
33184,0066700000r5Po5,2021.0,808386148
25992,0060X00000l41rm,2019.0,379364094
28533,0066700000qmTkB,2020.0,379364094
21665,0060O00000rEfq5,2018.0,804763670
30897,0066700000qGHXn,2020.0,804763670
11055,0062000000ffkcS,2015.0,344497649
30014,0066700000qqIZY,2020.0,822809463
11050,0060O00000vvBF6,2015.0,752994566
12203,0060O00000vvBF1,2016.0,752994566
17204,0060O00000rB5z7,2017.0,752994566
19367,0060X00000jCua5,2018.0,752994566
26280,0060X00000hNEpf,2019.0,388559486
28677,0060X00000mdis7,2020.0,388559486
28623,0066700000qENyN,2020.0,193500774
24754,0060X00000l1NJM,2019.0,315043695
25986,0060X00000hOpSf,2019.0,192500825
30937,0066700000qmTYs,2020.0,315043695
5650,0062000000Uc1ck,2013.0,307112920
7941,0062000000Uc1md,2014.0,307112920
11898,0062000000ftoA3,2015.0,307112920
13584,0062000000gYzpJ,2016.0,307112920
19024,0060O00000plIQ6,2017.0,519558803
31494,0060X00000lo5mS,2020.0,538732165
11098,0062000000f6uOW,2015.0,130012784
11116,0060O00000vvLXo,2015.0,331154054
12269,0060O00000vvLXj,2016.0,331154054
15782,0060O00000nWxZL,2017.0,517463832
17300,0060O00000vvLXU,2017.0,331154054
17643,0066700000p6jh8,2017.0,797935574
19481,0060X00000jCvvf,2018.0,331154054
19809,0060O00000vvB0e,2018.0,477934343
19824,0066700000p6jhK,2018.0,797935574
20173,0060O00000ssVkD,2018.0,408954360
22487,0060O00000stOo3,2018.0,517463832
22714,0060O00000sstdW,2018.0,827654351
24526,0060X00000cStTh,2019.0,517463832
26439,0060X00000cStOq,2019.0,477934343
27520,0066700000p6jhU,2019.0,797935574
28866,0060X00000mdinV,2020.0,477934343
29006,0060X00000nAk4e,2020.0,797935574
5740,0062000000UZd4L,2013.0,528506652
4390,0062000000W7eat,2013.0,306881509
4888,0062000000KiwiU,2013.0,433556958
6345,0062000000KiwcC,2014.0,433556958
10309,0062000000Kiwjg,2015.0,433556958
7655,0062000000ZNMfY,2014.0,802675991
18568,0060O00000raXGS,2017.0,802675991
9181,0062000000duvaK,2014.0,800953564
10876,0060O00000nWWjD,2015.0,800953564
14473,0060O00000nWWjN,2016.0,800953564
17229,0060O00000nR4Pz,2017.0,800953564
20235,0060X00000atA0H,2018.0,533680278
23656,0060O00000tc0TZ,2018.0,800953564
25925,0060X00000hPDZA,2019.0,800953564
29196,0060X00000m76mX,2020.0,533680278
32081,0066700000qtuFJ,2020.0,800953564
15158,0060O00000nWIKA,2016.0,533727111
22769,0060O00000uhXKy,2018.0,533727111
24736,0060X00000cRhSY,2019.0,533727111
26004,0060X00000bshh0,2019.0,200042489
4280,0062000000O2XuP,2013.0,785402371
7111,0062000000O2Xuj,2014.0,785402371
11310,0062000000ZPV0d,2015.0,785402371
12559,0062000000jy3T4,2016.0,785402371
17823,0060O00000nXNpN,2017.0,785402371
20028,0060O00000te9rC,2018.0,785402371
27733,0060X00000cSsdg,2019.0,785402371
29216,0060X00000mVCY6,2020.0,785402371
23340,0060X00000lJm4F,2018.0,509543690
25198,0060O00000uhnNW,2019.0,509543690
31435,0060X00000mdipc,2020.0,509543690
20461,0060O00000ukDba,2018.0,831022918
31831,0060X00000mKbIz,2020.0,306964271
27221,0060X00000e6NqP,2019.0,401692801
26641,0060X00000lcy8z,2019.0,424308948
28296,0060X00000loCjR,2019.0,499622017
31300,0060X00000meu9A,2020.0,499622017
6062,0062000000X7TGy,2013.0,400625646
6720,0062000000ZPCPN,2014.0,400625646
11440,0062000000XZ0uy,2015.0,400625646
26401,0060X00000asuIa,2019.0,399252154
33001,0066700000r2WD0,2021.0,399252154
16996,0060O00000nEgEB,2017.0,424052983
23152,0060O00000ssErK,2018.0,424052983
5076,0062000000Talbe,2013.0,775728785
6228,0062000000cM92M,2014.0,775728785
33408,0066700000rKJ6t,2021.0,508346673
28278,0060X00000jExDM,2019.0,514539667
31048,0066700000nodZ2,2020.0,820559110
31270,0060X00000mdimP,2020.0,514539667
33419,0066700000pJFNb,2021.0,514539667
8420,0062000000guF5m,2014.0,802646695
14840,0062000000iUSwc,2016.0,802646695
16488,0062000000iUcXk,2017.0,802646695
22967,0062000000iUcXu,2018.0,802646695
28599,0060X00000jakiU,2020.0,130002850
7916,0062000000ZQmpT,2014.0,388971525
15546,0060O00000sAST0,2017.0,388971525
21932,0060O00000tcuLM,2018.0,388971525
24273,0060X00000cRhQ3,2019.0,388971525
33182,0066700000r6URX,2021.0,790115026
4648,0062000000hv2ns,2013.0,328186432
8896,0062000000ga8ze,2014.0,328186432
10227,0062000000gZffw,2015.0,328186432
14460,0062000000gaZKA,2016.0,328186432
16900,0060O00000nXESo,2017.0,328186432
10032,0062000000cPqGB,2015.0,508070521
11346,0062000000f5wyZ,2015.0,356200808
25778,0060X00000hNQGg,2019.0,804645703
30917,0060X00000mdceN,2020.0,804645703
22825,0060O00000ul3Gu,2018.0,529450363
6222,0062000000bSyMa,2014.0,189000037
7724,0062000000duRS2,2014.0,808328694
19210,0060O00000nXGtk,2017.0,803608389
21716,0060O00000nEnxx,2018.0,808328694
23145,0060O00000uhXC5,2018.0,802638684
24874,0060X00000e6GrJ,2019.0,802638684
29949,0066700000nuOZi,2020.0,814552667
33431,0066700000qoFFG,2021.0,800092355
20576,0060O00000vumL9,2018.0,343776779
23035,0060O00000ukEQB,2018.0,387679293
13076,0060O00000mruuK,2016.0,803476761
16408,0060O00000nWmql,2017.0,452659782
28498,0060X00000eCOPe,2019.0,824538730
28529,0066700000pL5ed,2020.0,824538730
32444,0066700000qZx5i,2020.0,379146806
8663,0062000000cN2qP,2014.0,632720371
9240,0062000000gu4YS,2015.0,434516225
12214,0060O00000lnXyY,2016.0,503879967
17262,0060O00000nXPF0,2017.0,503879967
19304,0066700000p4FXv,2017.0,321275943
19353,0066700000p4FdC,2018.0,321275943
19424,0060O00000stApE,2018.0,503879967
25759,0060X00000cStmn,2019.0,503879967
25998,0060O00000whzVo,2019.0,345231286
28521,0066700000p4Fdb,2019.0,321275943
16712,0060O00000nXaKX,2017.0,387707102
25594,0060X00000e461l,2019.0,387707102
33124,0066700000peW9D,2021.0,387707102
28471,0060X00000cQ5wG,2019.0,782886436
31402,0066700000p2MLQ,2020.0,782886436
20611,0060O00000tbvoO,2018.0,503450454
20215,0060O00000wgqw6,2018.0,491934055
33323,0066700000rKq7D,2021.0,443486261
19669,0060O00000nEg72,2018.0,831351796
17831,0060O00000nF1SQ,2017.0,481052462
18671,0060O00000nRwBg,2017.0,329165773
19933,0060O00000stOds,2018.0,481052462
20893,0060O00000stGfv,2018.0,444832695
21085,0060O00000stP2U,2018.0,329165773
26585,0060X00000cSsPj,2019.0,481052462
27413,0060X00000cStSF,2019.0,329165773
29110,0060X00000mVCyG,2020.0,481052462
29860,0060X00000mVDTP,2020.0,329165773
33296,0066700000pZhTo,2021.0,444832695
14973,0060O00000nXrvT,2016.0,340123223
28400,0060O00000vs72e,2019.0,389459173
18039,0060O00000poYvG,2017.0,419597208
19397,0060O00000teEYc,2018.0,247800550
19675,0060X00000abYHe,2018.0,502225006
1755,0060O00000plpZi,2017.0,498166800
18318,0060O00000pmZoD,2017.0,381793124
20672,0060O00000uhI0D,2018.0,381793124
21653,0060O00000s9tCM,2018.0,500228960
28432,0060X00000cSsfD,2019.0,500228960
30757,0066700000oKE3F,2020.0,784638421
30885,0060X00000mVEGj,2020.0,500228960
4042,0062000000Pwd6C,2013.0,490960994
6493,0062000000YwuF7,2014.0,324510908
7700,0062000000apzy9,2014.0,529071664
9332,0062000000ftoBn,2015.0,529071664
12135,0062000000f7AvA,2015.0,324510908
12227,0062000000hvqWt,2016.0,199212259
13574,0062000000ldX5v,2016.0,324510908
13850,0060O00000mrtAa,2016.0,529071664
15336,0060O00000nXNoA,2017.0,529071664
16532,0060O00000teUGv,2017.0,400569323
18467,0060O00000pkeID,2017.0,445221286
18707,0060O00000s8Vr0,2017.0,790084628
19236,0060O00000nXNpm,2017.0,324510908
20467,0060X00000aeu6t,2018.0,397730219
20755,0060O00000stOaA,2018.0,445221286
21145,0060O00000tc0RN,2018.0,790084628
21698,0060O00000uhY0d,2018.0,529071664
22783,0060O00000stPKD,2018.0,324510908
23283,0060X00000avGTl,2018.0,400569323
24111,0060X00000hPNns,2019.0,529071664
27167,0060X00000cSsGI,2019.0,445221286
27455,0060X00000cRhXY,2019.0,790084628
28472,0060X00000cSttj,2019.0,324510908
29890,0060X00000mdf39,2020.0,790084628
31408,0060X00000mVDvK,2020.0,324510908
9156,0062000000cPA6B,2014.0,795146018
6238,0062000000ao7GB,2014.0,538857962
33104,0066700000oRsfW,2021.0,789842614
13534,0060O00000nWNwV,2016.0,493361182
15369,0060O00000nRANq,2017.0,493361182
21504,0060O00000stOfa,2018.0,493361182
24179,0060X00000cStdq,2019.0,493361182
30482,0060X00000mVDvY,2020.0,493361182
23081,0060O00000vuxz8,2018.0,832966956
25287,0060X00000jY90b,2019.0,832966956
26351,0060X00000eCOxj,2019.0,504328527
32274,0060X00000mdj1t,2020.0,832966956
6541,0062000000bPXgx,2014.0,510825730
12141,0062000000f7Acm,2015.0,510825730
13592,0062000000ldWyM,2016.0,510825730
19240,0060O00000nXNyy,2017.0,510825730
22813,0060O00000stPHo,2018.0,510825730
28477,0060X00000cSttZ,2019.0,510825730
31432,0060X00000mVCXm,2020.0,510825730
20006,0060O00000vu7fs,2018.0,339391088
15212,0060O00000mExsB,2016.0,778285536
21605,0060O00000ui9RY,2018.0,814529368
5553,0062000000RkTUy,2013.0,572007334
4131,0062000000VICeO,2013.0,450918636
19161,0060O00000mrbwi,2017.0,444884951
21039,0060O00000sB7Fq,2018.0,479273161
27380,0060X00000cQ7ZL,2019.0,822349288
29137,0060X00000mVDr4,2020.0,822349288
21052,0060O00000uhDvu,2018.0,789740057
16867,0060O00000nXHlt,2017.0,390663847
12257,0062000000jyC7Q,2016.0,388591638
12977,0062000000hwVPK,2016.0,798867503
13197,0060O00000nWnln,2016.0,439432923
31295,0066700000papSf,2020.0,531301174
12245,0062000000ldgqu,2016.0,434049953
17270,0060O00000loHAp,2017.0,434049953
24305,0060X00000bR2sQ,2019.0,334516457
26202,0060X00000cQ3BK,2019.0,434049953
33122,0066700000qsg1r,2021.0,824940472
26681,0060X00000hOLl5,2019.0,307113100
29218,0066700000o39fw,2020.0,307113100
20525,0060O00000vuctj,2018.0,519384671
11548,0060O00000uh3kE,2015.0,810225532
12923,0060O00000uiHPL,2016.0,810225532
18032,0060O00000uiHPk,2017.0,810225532
20519,0060O00000uiHPz,2018.0,810225532
27558,0060X00000cSs2t,2019.0,810225532
29907,0060X00000mdiYd,2020.0,810225532
21206,0060O00000wi302,2018.0,301328746
27331,0060X00000cStN9,2019.0,301328746
31794,0060X00000mdirh,2020.0,301328746
32452,0066700000oQzjZ,2020.0,450088885
63,0066700000r2X0y,2021.0,834491474
19173,0060O00000pmQrh,2017.0,799547120
30964,0066700000pdEt8,2020.0,799547120
23581,0060X00000lLLnp,2018.0,842788069
26314,0060X00000aNFIZ,2019.0,842788069
32305,0060X00000mdj5y,2020.0,842788069
33025,0066700000rKogQ,2021.0,822405361
6043,0062000000W58qd,2013.0,752387837
8219,0062000000W7VXm,2014.0,752387837
11736,0062000000W7VYk,2015.0,752387837
26316,0060X00000hOMXW,2019.0,419913611
28719,0060X00000mditY,2020.0,419913611
15902,0060O00000nQuy2,2017.0,312936859
6272,0062000000bQzTO,2014.0,488865304
10871,0062000000gavTv,2015.0,488865304
13589,0062000000jnPR5,2016.0,510884075
19418,0060O00000tc4Km,2018.0,488865304
7351,0062000000ga7TJ,2014.0,799089750
11932,0062000000guV4Z,2015.0,799089750
12781,0062000000guV6K,2016.0,799089750
18123,0060O00000nRr5i,2017.0,799089750
20352,0060O00000stP9K,2018.0,799089750
27856,0060X00000cStK0,2019.0,799089750
29408,0060X00000mVDsF,2020.0,799089750
33282,0066700000rK1Xj,2021.0,830434809
4482,0062000000RjK9o,2013.0,775603343
